transaction_id,date,region,city,outlet_type,sales_channel,customer_type,brand,pack_size_ml,pack_type,promo_flag,promo_type,discount_pct,competitor_price_index,units_sold,base_price_per_unit,gross_sales_value,net_sales_value,stock_at_start,stock_at_end,oos_flag,weather,temp_c,event
TXN_001868,2024-05-18,South,Bengaluru,Bar/Restaurant,On-Trade,Retail Chain,Local_Brand_B,500,Bottle,1,Bundle,0.07,0.962,104,133.54,13888.67,12918.19,202,104,0,Humid,31.2,Festival
TXN_001869,2024-07-24,East,Kolkata,Bar/Restaurant,On-Trade,Independent Store,Heineken,330,Draft,0,None,0.018,1.008,78,178.79,13945.55,13692.33,155,84,0,Cool,24.0,Concert
TXN_001870,2024-01-16,North,Delhi,Convenience Store,Off-Trade,Retail Chain,Local_Brand_A,1000,Draft,0,None,0.029,0.921,38,227.33,8638.7,8385.14,49,17,0,Sunny,26.0,None
TXN_001871,2024-12-28,West,Pune,Supermarket,Off-Trade,Modern Trade,Heineken,1000,Can,1,Bundle,0.195,0.976,124,262.65,32568.33,26224.71,238,115,0,Rainy,28.3,Long_Weekend
TXN_001872,2024-05-26,East,Kolkata,Convenience Store,Off-Trade,Modern Trade,Local_Brand_A,650,Keg,1,Display,0.217,1.003,39,149.29,5822.18,4558.99,72,40,0,Rainy,24.9,None
TXN_001873,2024-01-09,East,Guwahati,Convenience Store,Off-Trade,Modern Trade,Kingfisher,650,Draft,1,Display,0.295,0.914,46,200.47,9221.58,6500.27,79,41,0,,29.3,None
TXN_001874,2024-10-11,South,Kochi,Hypermarket,Off-Trade,HoReCa,Kingfisher,1000,Can,0,None,0.012,0.96,148,232.21,34366.83,33942.39,233,88,0,Sunny,28.5,Festival
TXN_001875,2024-09-11,North,Delhi,Bar/Restaurant,On-Trade,Independent Store,Heineken,330,Can,0,None,0.007,1.008,113,169.79,19186.74,19051.19,170,58,0,Cool,24.6,Long_Weekend
TXN_001876,2024-07-19,West,Mumbai,Convenience Store,Off-Trade,Independent Store,Budweiser,1000,Can,0,None,0.032,0.961,29,262.06,7599.72,7357.93,58,25,0,Sunny,29.6,None
TXN_001877,2024-09-07,South,Hyderabad,Convenience Store,Off-Trade,Independent Store,Local_Brand_B,1000,Draft,1,Bundle,0.288,1.138,30,209.82,6294.68,4481.09,56,22,0,Cloudy,28.5,None
TXN_001878,2024-11-07,East,Patna,Bar/Restaurant,On-Trade,Independent Store,Kingfisher,1000,Bottle,0,None,0.01,1.122,73,226.19,16511.63,16351.12,112,41,0,Rainy,24.8,Sports_Event
TXN_001879,2024-09-05,West,Mumbai,Supermarket,Off-Trade,Independent Store,Heineken,650,Keg,0,None,0.008,0.999,48,217.29,10429.94,10349.05,65,16,0,Humid,28.4,None
TXN_001880,2024-09-19,West,Mumbai,Convenience Store,Off-Trade,Modern Trade,Heineken,500,Draft,0,None,,1.143,34,213.54,7260.33,7033.87,47,8,0,Humid,29.2,Festival
TXN_001881,2024-02-26,South,Kochi,Convenience Store,Off-Trade,Independent Store,Budweiser,650,Bottle,1,Price_Off,0.127,0.89,27,195.69,5283.58,4611.12,55,33,0,Rainy,25.8,None
TXN_001882,2024-02-05,West,Surat,E-commerce,Off-Trade,Independent Store,Local_Brand_B,650,Bottle,0,None,0.008,0.96,31,143.16,4437.84,4402.73,53,29,0,,29.3,None
TXN_001883,2024-07-31,East,Patna,Convenience Store,Off-Trade,Modern Trade,Local_Brand_A,330,Keg,0,None,0.033,0.896,39,116.41,4540.0,4391.34,68,26,0,Cloudy,28.8,None
TXN_001884,2024-10-05,West,Ahmedabad,Bar/Restaurant,On-Trade,Modern Trade,Heineken,650,Bottle,0,None,0.015,1.103,144,206.79,29777.21,29331.28,258,117,0,,29.2,Festival
TXN_001885,2024-04-09,North,Delhi,Convenience Store,Off-Trade,Modern Trade,Local_Brand_B,650,Bottle,0,None,0.009,1.07,34,138.23,4699.73,4656.85,58,30,0,,29.4,None
TXN_001886,2024-04-04,North,Jaipur,Supermarket,Off-Trade,Independent Store,Heineken,500,Bottle,0,None,0.031,1.067,61,187.1,11413.34,11054.12,99,45,0,Sunny,28.0,None
TXN_001887,2024-12-01,East,Patna,Hypermarket,Off-Trade,Independent Store,Local_Brand_A,1000,Draft,1,Digital_Coupon,0.165,1.011,89,225.48,20067.99,16755.61,159,78,0,Rainy,22.2,Concert
TXN_001888,2024-12-10,South,Kochi,Convenience Store,Off-Trade,Retail Chain,Budweiser,330,Bottle,1,Digital_Coupon,0.178,1.053,38,146.3,5559.44,4570.33,61,22,0,Rainy,28.9,None
TXN_001889,2024-06-12,West,Ahmedabad,Convenience Store,Off-Trade,Independent Store,Budweiser,1000,Draft,0,None,0.017,1.07,26,276.95,7200.67,7076.7,48,28,0,Rainy,29.2,None
TXN_001890,2024-09-21,East,Kolkata,Convenience Store,Off-Trade,Independent Store,Heineken,650,Bottle,0,None,0.0,1.124,43,214.63,9229.27,9226.44,61,15,0,Rainy,24.2,None
TXN_001891,2024-02-29,East,Bhubaneswar,E-commerce,Off-Trade,Independent Store,Budweiser,330,Draft,1,Bundle,0.171,0.839,47,164.07,7711.3,6395.09,62,12,0,Sunny,,Festival
TXN_001892,2024-07-01,North,Lucknow,Convenience Store,Off-Trade,Modern Trade,Heineken,1000,Draft,0,None,0.043,0.898,36,297.48,10709.4,10251.75,64,23,0,Sunny,26.8,Long_Weekend
TXN_001893,2024-09-22,East,Guwahati,Convenience Store,Off-Trade,Independent Store,Heineken,1000,Keg,0,None,0.012,1.115,28,276.09,7730.63,7637.52,36,12,0,Cloudy,28.7,None
TXN_001894,2024-05-08,East,Bhubaneswar,E-commerce,Off-Trade,Independent Store,Local_Brand_A,330,Bottle,1,Digital_Coupon,0.189,,36,116.6,4197.57,3402.24,55,17,0,Cloudy,28.2,None
TXN_001895,2024-03-05,West,Pune,Supermarket,Off-Trade,Modern Trade,Budweiser,330,Can,0,None,0.042,1.068,50,146.6,7330.19,7021.03,67,15,0,Sunny,29.7,None
TXN_001896,2024-03-13,West,Pune,Convenience Store,Off-Trade,Independent Store,Kingfisher,650,Can,0,None,0.04,0.961,13,176.14,2289.76,2197.77,21,13,0,Rainy,29.6,None
TXN_001897,2024-01-27,East,Bhubaneswar,Bar/Restaurant,On-Trade,Independent Store,Local_Brand_B,1000,Bottle,0,None,0.048,0.898,48,186.89,8970.92,8536.69,61,13,0,Rainy,24.6,None
TXN_001898,2024-06-07,North,Jaipur,Supermarket,Off-Trade,Independent Store,Heineken,1000,Can,0,None,0.023,1.151,51,259.41,13230.16,12928.22,87,45,0,Cloudy,26.9,None
TXN_001899,2024-11-18,West,Ahmedabad,Supermarket,Off-Trade,Retail Chain,Kingfisher,330,Keg,1,Bundle,0.097,0.91,58,146.44,8493.63,7666.26,92,35,0,Cool,29.1,None
TXN_001900,2024-10-25,East,Patna,Supermarket,Off-Trade,Modern Trade,Heineken,1000,Keg,1,Digital_Coupon,0.193,0.941,55,270.2,14861.19,11988.2,62,12,0,Sunny,29.0,None
TXN_001901,2024-07-29,North,Delhi,E-commerce,Off-Trade,Independent Store,Local_Brand_A,500,Bottle,1,Digital_Coupon,0.172,1.037,37,136.78,5060.74,4188.04,73,40,0,Sunny,24.3,None
TXN_001902,2024-10-15,West,Mumbai,Supermarket,Off-Trade,Independent Store,Budweiser,650,Can,1,Bundle,0.098,1.06,82,197.03,16156.6,14573.85,94,7,0,Sunny,30.3,None
TXN_001903,2024-10-08,North,Lucknow,Supermarket,Off-Trade,HoReCa,Kingfisher,330,Can,1,Display,0.059,0.872,61,133.13,8120.75,7643.6,85,24,0,Sunny,24.6,None
TXN_001904,2024-12-31,South,Bengaluru,Supermarket,Off-Trade,Independent Store,Heineken,1000,Can,1,Bundle,0.179,1.006,50,273.47,13673.38,11225.16,95,54,0,Rainy,27.9,None
TXN_001905,2024-04-23,East,Patna,Hypermarket,Off-Trade,Independent Store,Heineken,330,Bottle,1,Digital_Coupon,0.066,1.049,140,154.59,21642.0,20211.3,265,132,0,Cool,23.7,Sports_Event
TXN_001906,2024-06-19,North,Chandigarh,Bar/Restaurant,On-Trade,HoReCa,Budweiser,1000,Bottle,0,None,0.044,1.011,72,250.94,18067.98,17264.26,143,76,0,Humid,26.4,None
TXN_001907,2024-08-29,North,Lucknow,Supermarket,Off-Trade,Modern Trade,Budweiser,650,Bottle,1,Bundle,0.074,1.033,78,189.75,14800.76,13712.5,119,37,0,Sunny,26.5,None
TXN_001908,2024-01-24,East,Bhubaneswar,Bar/Restaurant,On-Trade,Retail Chain,Local_Brand_A,1000,Draft,0,,0.019,1.022,112,223.7,25053.97,24574.37,209,104,0,Sunny,27.6,None
TXN_001909,2024-05-27,North,Lucknow,Supermarket,Off-Trade,Modern Trade,Budweiser,500,Bottle,0,None,0.012,0.969,38,166.44,6324.54,6249.1,74,45,0,Sunny,25.4,None
TXN_001910,2024-06-28,South,Kochi,E-commerce,Off-Trade,Independent Store,Budweiser,330,Bottle,0,None,0.034,1.016,37,148.81,5505.9,5318.99,45,8,0,Cloudy,25.6,None
TXN_001911,2024-11-03,North,Jaipur,Supermarket,Off-Trade,HoReCa,Local_Brand_B,500,Can,0,None,0.013,1.053,32,128.09,4098.74,4043.56,44,20,0,Rainy,,Sports_Event
TXN_001912,2024-06-18,West,Pune,Supermarket,Off-Trade,Independent Store,Local_Brand_B,500,Bottle,0,None,0.004,1.145,29,129.32,3750.27,3735.96,45,17,0,Cloudy,30.5,None
TXN_001913,2024-03-17,East,Guwahati,Supermarket,Off-Trade,Retail Chain,Local_Brand_B,500,Can,0,None,0.029,1.045,31,136.4,4228.38,4103.87,59,27,0,Rainy,29.3,None
TXN_001914,2024-03-22,North,Delhi,Supermarket,Off-Trade,HoReCa,Kingfisher,330,Can,0,None,0.005,1.073,51,144.3,7359.43,7321.52,71,22,0,Humid,27.1,None
TXN_001915,2024-06-05,South,Bengaluru,Hypermarket,Off-Trade,HoReCa,Local_Brand_B,500,Draft,1,Digital_Coupon,0.231,1.009,68,142.4,9683.05,7449.26,125,58,0,Rainy,23.2,None
TXN_001916,2024-10-11,South,Kochi,Bar/Restaurant,On-Trade,Independent Store,Local_Brand_A,1000,Bottle,0,None,0.016,1.09,142,205.75,29216.05,28751.11,182,44,0,Rainy,25.2,Sports_Event
TXN_001917,2024-02-10,North,Jaipur,Supermarket,Off-Trade,Retail Chain,Local_Brand_A,330,Can,0,None,0.044,1.061,75,116.59,8743.99,8356.21,116,48,0,Humid,26.7,Sports_Event
TXN_001918,2024-06-30,West,Ahmedabad,Supermarket,Off-Trade,Independent Store,Local_Brand_A,500,Bottle,1,Digital_Coupon,0.074,0.879,71,132.93,9438.34,8738.8,95,26,0,Sunny,28.8,None
TXN_001919,2024-02-16,North,Delhi,Hypermarket,Off-Trade,Independent Store,Local_Brand_B,500,Bottle,1,Digital_Coupon,0.273,0.937,94,131.77,12386.45,9004.54,124,25,0,Rainy,22.0,Sports_Event
TXN_001920,2024-03-08,West,Mumbai,Hypermarket,Off-Trade,Retail Chain,Local_Brand_A,1000,Bottle,1,Digital_Coupon,0.162,1.023,90,190.85,17176.74,14393.42,121,31,0,Humid,30.7,None
TXN_001921,2024-11-05,West,Ahmedabad,Bar/Restaurant,On-Trade,Independent Store,Budweiser,650,Keg,0,None,0.001,1.073,46,202.67,9322.95,9315.65,60,23,0,Humid,32.8,None
TXN_001922,2024-08-26,North,Delhi,Supermarket,Off-Trade,Independent Store,Local_Brand_B,330,Can,0,None,0.012,1.046,44,112.57,4953.19,4892.94,82,39,0,Rainy,22.2,None
TXN_001923,2024-11-05,East,Bhubaneswar,Bar/Restaurant,On-Trade,Retail Chain,Budweiser,500,Bottle,1,Bundle,0.115,1.034,117,176.34,20632.3,18251.42,197,78,0,Cool,24.9,None
TXN_001924,2024-08-09,East,Patna,Supermarket,Off-Trade,Retail Chain,Kingfisher,650,Keg,0,None,0.039,0.99,62,196.28,12169.3,11698.43,83,24,0,Humid,29.8,Sports_Event
TXN_001925,2024-01-11,East,Patna,Supermarket,Off-Trade,Independent Store,Budweiser,330,Bottle,0,None,0.039,0.93,58,140.24,8134.2,7814.37,116,62,0,Cool,25.6,None
TXN_001926,2024-01-01,East,Patna,Hypermarket,Off-Trade,Retail Chain,Local_Brand_B,1000,Can,0,,0.047,1.168,76,175.95,13372.46,12740.97,136,63,0,Cool,25.9,None
TXN_001927,2024-09-09,West,Surat,Hypermarket,Off-Trade,Independent Store,Local_Brand_A,330,Keg,0,None,0.041,0.98,74,118.61,8776.78,8414.61,112,46,0,Sunny,32.0,None
TXN_001928,2024-06-23,West,Ahmedabad,Convenience Store,Off-Trade,Retail Chain,Kingfisher,330,Can,1,Price_Off,0.244,1.001,27,145.96,3940.81,2978.95,50,24,0,Cloudy,29.5,None
TXN_001929,2024-04-01,East,Bhubaneswar,Supermarket,Off-Trade,Retail Chain,Heineken,500,Bottle,0,None,0.019,0.909,37,192.31,7115.54,6983.53,62,34,0,Rainy,26.1,None
TXN_001930,2024-03-12,South,Kochi,Supermarket,Off-Trade,HoReCa,Local_Brand_A,500,Can,1,Digital_Coupon,0.122,0.9,57,144.52,8237.58,7235.84,71,13,0,Cool,28.8,None
TXN_001931,2024-07-20,North,Jaipur,Supermarket,Off-Trade,HoReCa,Local_Brand_A,500,Bottle,0,None,0.02,1.118,70,147.62,10333.64,10126.84,132,61,0,Cloudy,25.3,None
TXN_001932,2024-01-06,North,Chandigarh,Supermarket,Off-Trade,Retail Chain,Local_Brand_B,1000,Keg,0,None,0.04,0.943,54,189.18,10215.61,9807.11,102,51,0,Sunny,23.0,None
TXN_001933,2024-12-13,North,Lucknow,E-commerce,Off-Trade,Retail Chain,Heineken,330,Bottle,0,None,0.007,0.939,26,160.25,4166.47,4136.69,54,34,0,Cool,21.5,None
TXN_001934,2024-08-17,West,Pune,Supermarket,Off-Trade,Independent Store,Local_Brand_B,1000,Bottle,1,,0.237,0.946,82,171.47,14060.93,10733.43,158,73,0,Sunny,28.7,None
TXN_001935,2024-09-27,North,Delhi,E-commerce,Off-Trade,HoReCa,Local_Brand_A,1000,Draft,0,None,0.025,0.989,46,209.4,9632.26,9389.94,72,26,0,Sunny,,None
TXN_001936,2024-08-23,North,Lucknow,Convenience Store,Off-Trade,Retail Chain,Budweiser,650,Bottle,0,None,0.022,1.016,32,197.72,6326.89,6184.54,64,36,0,Cloudy,24.8,Sports_Event
TXN_001937,2024-09-11,North,Chandigarh,Supermarket,Off-Trade,Independent Store,Kingfisher,650,Can,0,,0.025,0.856,56,183.35,10267.39,10007.77,105,49,0,Humid,26.7,Sports_Event
TXN_001938,2024-02-08,West,Mumbai,Convenience Store,Off-Trade,HoReCa,Local_Brand_B,650,Bottle,0,None,0.001,1.067,21,147.7,3101.67,3097.31,48,35,0,Rainy,29.8,None
TXN_001939,2024-02-21,North,Jaipur,Supermarket,Off-Trade,Independent Store,Local_Brand_B,330,Bottle,0,None,0.007,0.985,59,105.95,6251.03,6208.77,101,38,0,Rainy,21.7,Sports_Event
TXN_001940,2024-02-16,West,Surat,Bar/Restaurant,On-Trade,Modern Trade,Kingfisher,330,Bottle,0,None,0.028,0.959,46,142.69,6563.59,6380.22,90,46,0,Sunny,28.8,None
TXN_001941,2024-03-07,West,Mumbai,Convenience Store,Off-Trade,Independent Store,Local_Brand_A,650,Bottle,1,Display,0.266,0.929,26,156.49,4068.71,2985.03,47,28,0,Sunny,30.6,None
TXN_001942,2024-02-09,North,Chandigarh,Hypermarket,Off-Trade,Modern Trade,Local_Brand_B,330,Bottle,0,None,0.022,1.041,52,115.02,5981.09,5847.44,72,25,0,Cloudy,25.1,None
TXN_001943,2024-07-23,North,Jaipur,Convenience Store,Off-Trade,Retail Chain,Local_Brand_B,1000,Bottle,0,None,0.028,1.123,18,175.08,3151.39,3064.31,35,22,0,Cloudy,26.0,None
TXN_001944,2024-11-11,West,Surat,Bar/Restaurant,On-Trade,Independent Store,Kingfisher,650,Can,0,None,0.013,1.032,79,181.27,14320.39,14136.38,139,66,0,Cloudy,29.1,None
TXN_001945,2024-11-10,North,Lucknow,Supermarket,Off-Trade,Retail Chain,Kingfisher,1000,Keg,1,,0.258,0.936,102,237.83,24258.87,18001.29,121,25,0,Sunny,25.0,Long_Weekend
TXN_001946,2024-03-01,East,Patna,Supermarket,Off-Trade,HoReCa,Heineken,330,Can,1,Price_Off,0.186,0.894,86,164.64,14159.25,11527.37,163,82,0,Sunny,29.0,None
TXN_001947,2024-07-28,East,Patna,Convenience Store,Off-Trade,Modern Trade,Heineken,330,Bottle,0,None,0.026,0.978,50,157.71,7885.38,7678.68,72,27,0,Cloudy,27.6,Concert
TXN_001948,2024-10-11,East,Bhubaneswar,Hypermarket,Off-Trade,HoReCa,Imported_Special,650,Can,0,None,0.026,0.923,98,201.17,19714.33,19211.35,185,84,0,Rainy,28.4,None
TXN_001949,2024-01-24,West,Pune,Supermarket,Off-Trade,Independent Store,Budweiser,330,Can,1,Digital_Coupon,0.214,1.087,24,148.8,3571.21,2807.93,53,25,0,Rainy,28.4,None
TXN_001950,2024-06-27,South,Hyderabad,Convenience Store,Off-Trade,Independent Store,Kingfisher,650,Can,1,Bundle,0.6,0.935,30,190.96,5728.73,4453.54,48,23,0,Sunny,26.9,None
TXN_001951,2024-03-21,East,Patna,Hypermarket,Off-Trade,Modern Trade,Local_Brand_B,330,Keg,0,None,0.047,0.986,51,116.93,5963.59,5682.65,77,26,0,Cloudy,25.1,None
TXN_001952,2024-12-25,West,Surat,Convenience Store,Off-Trade,Independent Store,Kingfisher,330,Bottle,0,None,0.017,,15,139.6,2094.01,2057.63,27,10,0,Sunny,32.4,None
TXN_001953,2024-11-04,East,Kolkata,Supermarket,Off-Trade,Independent Store,Budweiser,500,Bottle,1,Bundle,0.055,1.002,35,179.18,6271.31,5927.46,68,32,0,Rainy,25.1,Sports_Event
TXN_001954,2024-12-21,North,Lucknow,Supermarket,Off-Trade,Retail Chain,Kingfisher,1000,Bottle,0,None,0.016,0.88,60,232.32,13939.0,13714.59,78,15,0,Rainy,24.5,Festival
TXN_001955,2024-11-21,North,Jaipur,Supermarket,Off-Trade,Retail Chain,Kingfisher,1000,Bottle,0,None,0.013,1.078,62,226.68,14053.9,13876.01,121,68,0,Humid,26.3,None
TXN_001956,2024-01-22,West,Ahmedabad,Hypermarket,Off-Trade,Retail Chain,Heineken,330,Bottle,0,None,0.036,0.896,58,163.51,9483.57,9139.54,83,32,0,Cool,27.3,None
TXN_001957,2024-12-22,South,Hyderabad,Convenience Store,Off-Trade,Retail Chain,Local_Brand_B,500,Can,1,Bundle,0.121,1.027,48,125.02,6000.94,5272.39,60,12,0,Sunny,27.6,None
TXN_001958,2024-06-18,West,Surat,Convenience Store,Off-Trade,Retail Chain,Heineken,500,Can,0,None,0.019,1.036,31,188.74,5850.82,5741.99,50,18,0,Sunny,30.2,None
TXN_001959,2024-10-10,West,Pune,E-commerce,Off-Trade,Independent Store,Budweiser,650,Bottle,0,None,0.002,1.034,28,199.65,5590.31,5579.49,51,24,0,Cool,26.5,None
TXN_001960,2024-08-22,West,Pune,Hypermarket,Off-Trade,Modern Trade,Budweiser,500,Draft,0,None,0.03,0.933,83,196.97,16348.87,15861.01,102,21,0,Cloudy,30.5,None
TXN_001961,2024-07-18,East,Kolkata,Bar/Restaurant,On-Trade,HoReCa,Heineken,650,Bottle,0,None,0.006,1.026,55,205.98,11329.12,11261.98,72,12,0,Cloudy,28.4,None
TXN_001962,2024-12-22,North,Delhi,Supermarket,Off-Trade,Independent Store,Local_Brand_A,650,Can,0,None,0.016,1.014,33,158.9,5243.81,5160.51,45,12,0,Cloudy,27.4,None
TXN_001963,2024-12-27,West,Surat,Bar/Restaurant,On-Trade,Modern Trade,Kingfisher,1000,Keg,0,None,0.003,0.968,74,238.96,17683.08,17634.91,100,33,0,Cloudy,30.9,None
TXN_001964,2024-10-25,East,Kolkata,Supermarket,Off-Trade,Modern Trade,Local_Brand_B,500,Bottle,1,Price_Off,0.189,1.058,74,129.28,9567.06,7754.61,131,66,0,Sunny,30.5,None
TXN_001965,2024-03-29,West,Surat,Convenience Store,Off-Trade,Independent Store,Heineken,1000,Bottle,1,,0.097,0.887,32,257.34,8234.83,7433.88,59,31,0,Cloudy,29.6,None
TXN_001966,2024-08-06,South,Chennai,Supermarket,Off-Trade,Modern Trade,Heineken,330,Bottle,0,None,0.035,1.007,47,166.45,7823.12,7552.44,87,47,0,Cool,24.7,None
TXN_001967,2024-09-30,West,Surat,E-commerce,Off-Trade,HoReCa,Budweiser,500,Can,0,None,0.038,0.804,22,176.95,3892.84,3743.35,41,15,0,Rainy,28.1,None
TXN_001968,2024-03-07,North,Chandigarh,Bar/Restaurant,On-Trade,Independent Store,Budweiser,650,Bottle,0,None,0.03,0.908,31,204.16,6328.96,6140.02,59,35,0,Rainy,22.6,None
TXN_001969,2024-12-19,South,Bengaluru,Convenience Store,Off-Trade,Retail Chain,Heineken,1000,Bottle,0,None,0.002,1.05,19,279.7,5314.31,5304.98,38,23,0,Rainy,26.2,None
TXN_001970,2024-05-20,North,Lucknow,Convenience Store,Off-Trade,HoReCa,Local_Brand_A,330,Draft,0,None,0.036,0.955,39,133.33,5199.8,5013.97,74,44,0,Sunny,26.4,None
TXN_001971,2024-06-07,North,Jaipur,Hypermarket,Off-Trade,Retail Chain,Kingfisher,500,Can,0,None,0.01,1.152,73,160.37,11707.34,11595.25,145,74,0,Sunny,28.3,None
TXN_001972,2024-04-08,North,Lucknow,Hypermarket,Off-Trade,Modern Trade,Kingfisher,330,Keg,1,Display,0.063,0.91,104,138.12,14364.99,13460.94,169,64,0,Sunny,25.5,None
TXN_001973,2024-04-23,East,Kolkata,Supermarket,Off-Trade,Retail Chain,Kingfisher,500,Draft,0,None,0.046,0.954,68,179.65,12215.9,11655.74,85,15,0,Sunny,27.5,Sports_Event
TXN_001974,2024-06-05,East,Kolkata,Bar/Restaurant,On-Trade,Independent Store,Local_Brand_B,500,Can,1,Digital_Coupon,0.123,1.071,63,130.71,8234.42,7220.17,107,51,0,Cloudy,25.6,None
TXN_001975,2024-10-12,North,Chandigarh,Supermarket,Off-Trade,Retail Chain,Kingfisher,1000,Draft,0,None,0.036,1.009,58,263.46,15280.56,14732.58,91,32,0,Sunny,27.0,None
TXN_001976,2024-09-25,West,Mumbai,Supermarket,Off-Trade,Modern Trade,Budweiser,1000,Bottle,0,None,0.022,0.956,81,263.75,21364.11,20893.39,139,62,0,Sunny,30.9,None
TXN_001977,2024-06-20,North,Delhi,E-commerce,Off-Trade,HoReCa,Budweiser,650,Bottle,0,None,0.036,,29,194.72,5646.93,5443.24,50,23,0,Sunny,25.3,Concert
TXN_001978,2024-01-12,North,Delhi,Supermarket,Off-Trade,Independent Store,Heineken,500,Can,0,None,0.046,1.088,79,191.54,15131.87,14437.33,113,37,0,Sunny,26.3,Sports_Event
TXN_001979,2024-08-01,West,Mumbai,Supermarket,Off-Trade,Independent Store,Heineken,330,Bottle,0,None,0.027,1.043,52,156.26,8125.32,7907.4,79,26,0,Cloudy,26.2,None
TXN_001980,2024-09-18,East,Guwahati,Supermarket,Off-Trade,HoReCa,Heineken,500,Draft,0,None,0.046,1.082,48,205.26,9852.51,9398.89,67,23,0,Humid,29.6,None
TXN_001981,2024-01-07,North,Delhi,Bar/Restaurant,On-Trade,Modern Trade,Kingfisher,650,Can,0,None,,0.8,36,186.51,6714.28,6409.22,55,28,0,Sunny,27.1,None
TXN_001982,2024-10-12,West,Mumbai,Hypermarket,Off-Trade,Modern Trade,Local_Brand_B,330,Bottle,0,None,0.024,1.067,75,110.57,8292.73,8090.99,89,16,0,Sunny,31.9,None
TXN_001983,2024-06-08,North,Jaipur,Hypermarket,Off-Trade,Retail Chain,Heineken,650,Bottle,1,Price_Off,0.233,1.036,50,219.12,10956.16,8402.33,68,21,0,Rainy,24.6,None
TXN_001984,2024-03-31,North,Chandigarh,Supermarket,Off-Trade,Retail Chain,Heineken,1000,Bottle,0,None,0.036,0.932,54,290.78,15702.33,15130.44,102,43,0,Humid,30.3,None
TXN_001985,2024-02-18,South,Hyderabad,Bar/Restaurant,On-Trade,HoReCa,Budweiser,1000,Bottle,0,None,0.006,1.048,101,253.1,25563.41,25398.12,145,49,0,Humid,29.2,Festival
TXN_001986,2024-09-24,West,Surat,Supermarket,Off-Trade,Independent Store,Budweiser,1000,Can,1,Display,0.139,1.2,36,265.9,9572.45,8245.41,70,43,0,Sunny,29.4,None
TXN_001987,2024-11-08,West,Mumbai,Convenience Store,Off-Trade,HoReCa,Local_Brand_A,650,Keg,1,Digital_Coupon,0.136,1.107,45,160.78,7235.08,6248.9,77,36,0,Sunny,28.3,Sports_Event
TXN_001988,2024-09-10,West,Ahmedabad,Hypermarket,Off-Trade,Modern Trade,Kingfisher,1000,Bottle,0,None,0.03,1.104,78,237.25,18505.71,17945.48,152,71,0,Cloudy,,None
TXN_001989,2024-06-15,East,Kolkata,Convenience Store,Off-Trade,Retail Chain,Budweiser,1000,Bottle,0,None,0.027,0.985,17,266.18,4525.12,4404.32,32,21,0,Cool,26.0,None
TXN_001990,2024-11-14,East,Guwahati,Supermarket,Off-Trade,Retail Chain,Local_Brand_A,650,Bottle,0,None,0.036,1.171,44,163.09,7175.93,6914.08,70,28,0,Rainy,24.2,None
TXN_001991,2024-01-24,South,Hyderabad,Supermarket,Off-Trade,HoReCa,Heineken,500,Can,0,None,0.018,1.128,36,186.53,6715.18,6591.36,59,21,0,Sunny,30.6,Sports_Event
TXN_001992,2024-04-29,South,Bengaluru,Bar/Restaurant,On-Trade,Retail Chain,Local_Brand_B,330,Can,0,None,0.05,0.856,41,110.49,4530.2,4303.92,78,40,0,Rainy,25.8,None
TXN_001993,2024-09-16,North,Chandigarh,Convenience Store,Off-Trade,Modern Trade,Budweiser,500,Bottle,0,None,0.04,1.022,23,182.68,4201.59,4031.81,45,26,0,Rainy,23.8,Long_Weekend
TXN_001994,2024-06-16,North,Delhi,Hypermarket,Off-Trade,Modern Trade,Local_Brand_B,330,Bottle,0,None,0.018,1.073,116,114.61,13294.77,13050.14,148,29,0,Sunny,25.5,Festival
TXN_001995,2024-05-11,East,Kolkata,Supermarket,Off-Trade,Modern Trade,Local_Brand_A,330,Can,0,None,0.013,0.972,49,125.53,6151.04,6073.47,66,23,0,Cloudy,27.8,None
TXN_001996,2024-03-31,North,Delhi,Bar/Restaurant,On-Trade,Independent Store,Budweiser,500,Can,0,None,0.049,0.8,68,175.87,11958.83,11374.22,102,43,0,Sunny,25.3,None
TXN_001997,2024-06-01,South,Bengaluru,Bar/Restaurant,On-Trade,Retail Chain,Kingfisher,650,Can,1,,0.264,1.044,84,180.47,15159.78,11159.44,123,36,0,Humid,28.2,Sports_Event
TXN_001998,2024-09-07,East,Bhubaneswar,Supermarket,Off-Trade,Retail Chain,Kingfisher,330,Bottle,0,None,0.034,1.088,89,135.22,12034.32,11622.65,154,66,0,Cloudy,28.5,Festival
TXN_001999,2024-10-24,South,Hyderabad,Hypermarket,Off-Trade,Independent Store,Local_Brand_B,500,Draft,0,None,0.047,1.082,69,141.82,9785.75,9322.29,103,29,0,Cool,27.5,Festival
TXN_002000,2024-03-02,North,Chandigarh,Bar/Restaurant,On-Trade,Modern Trade,Kingfisher,500,Can,0,None,0.01,1.06,93,169.25,15740.16,15586.28,112,14,0,Rainy,24.7,Concert
TXN_002001,2024-12-23,West,Mumbai,Bar/Restaurant,On-Trade,Modern Trade,Heineken,500,Can,0,None,0.042,0.959,99,187.04,18516.71,17739.78,151,55,0,Rainy,24.6,Festival
TXN_002002,2024-02-07,South,Kochi,Bar/Restaurant,On-Trade,Modern Trade,Kingfisher,1000,Can,0,None,0.043,1.11,34,238.71,8116.16,7765.82,65,34,0,Sunny,27.8,None
